x,y
2.64901633141562,126.630368250429
1.08032342512161,79.2548434513212
5.86003571283072,318.452905871525
9.83302078908309,1039.40349121185
6.46210097009316,374.532252519316
0.916544930078089,67.7018893896205
9.64444276643917,978.347592434924
6.07841794611886,344.178902864165
4.93016536813229,247.888828304775
8.50609234068543,701.137386219395
0.29848265228793,52.2157623905049
6.9774876232259,442.123731812236
6.37743287719786,369.419924184546
1.29968677647412,81.7282150168859
2.61315543903038,121.499352882967
0.797889698296785,67.7849290782181
2.12604533880949,109.356194440827
9.71378087531775,1007.39208240971
3.63900650991127,157.96236098407
8.16838924773037,628.080757791556
3.51234810194001,155.475249992195
0.525963343679905,66.3541920584439
0.702432235702872,67.2838279418284
1.08802420087159,86.2275266406193
6.60530959488824,390.978815563695
6.63115770323202,407.596832729542
6.79303561337292,423.206956339824
4.93870680453256,241.468456655268
7.39449623273686,516.476134549182
1.11726106144488,77.3916313180767
0.282636154443026,67.4875597461362
4.20215237420052,189.598342621653
7.71603560307994,547.938477823739
1.27066394547001,72.3068378680057
3.77818420762196,157.953037159733
6.43472595373169,381.850272598159
9.03873558854684,813.083726835312
2.63435578206554,117.095392104247
2.123858272098,112.608649616973
2.63915220508352,118.345187793012
